episode,reward,return,hold_actions,buy_actions,sell_actions
563,8417.30358323509,84.17303583235089,707,860,653
564,24146.33974435275,241.4633974435275,742,820,658
565,28387.85156107469,284.12117624196804,753,854,613
566,5347.7317419736655,53.57433483855194,730,855,635
567,21582.01293214864,216.0197682927155,760,819,641
568,-742.1036437285729,-7.362514616390947,721,850,649
569,-5381.79505366617,-53.78875753726704,756,827,637
570,15336.15860521913,153.52174318497796,674,902,644
571,5398.366209890286,53.98366209890286,707,871,642
572,21417.56913938198,214.1756913938198,732,824,664
573,-1034.9528253744647,-10.292857616606742,726,852,642
574,46555.518883331744,465.9126925057861,738,836,646
575,7718.128287130294,77.29328424724271,737,846,637
576,-2062.0826019954593,-20.570648165033145,750,837,633
577,14782.333625409887,147.9799925001799,696,879,645
578,13339.127591681241,133.39127591681242,769,803,648
579,32646.70457881476,326.4670457881476,745,803,672
580,31936.498862815715,319.6300812778216,755,876,589
581,12346.224590476504,123.60350280620706,709,847,664
582,17897.797307814835,178.97797307814835,697,931,592
583,61225.38832561037,612.2538832561038,710,877,633
584,-6790.612686434008,-67.8858394056866,729,850,641
585,-2214.9110847133643,-22.09989906492982,751,856,613
586,1474.0262251116492,14.812792865183377,758,813,649
587,-35.57797182192917,-0.35577971821929566,750,864,606
588,2121.594060254658,21.21594060254659,718,833,669
589,1664.0328074645458,16.714059774872013,733,872,615
590,26919.6540779074,269.429920512471,736,840,644
591,5067.103237206251,50.67103237206252,712,862,646
592,23420.465193609998,234.2046519361,748,821,651
593,-6261.892674856978,-62.59529709892264,735,848,637
594,19183.861692350605,192.02309649221723,733,861,626
595,9888.52553150506,99.010976395113,758,843,619
596,53676.76451519598,536.7676451519598,760,829,631
597,55688.78298048813,557.3030674619519,726,863,631
598,51431.79608527678,514.7062888734538,764,850,606
599,11947.349234813388,119.61222784393199,699,861,660
600,17705.91716772863,177.23430873432596,720,821,679
601,20005.611204694018,200.24578613025074,748,850,622
602,23273.953620728986,232.73953620728983,736,875,609
603,12823.537146249895,128.37964559364684,728,839,653
604,3864.0937844693235,38.72857676201309,749,809,662
605,29660.25487391463,296.6025487391463,758,840,622
606,1488.2207370311662,14.954827711963748,692,874,654
607,2132.4093514102697,21.324093514102692,709,890,621
608,4704.5088474436125,47.04508847443611,741,850,629
609,2538.114664001523,25.381146640015228,703,857,660
610,5197.444227254737,52.0705096808332,741,821,658
611,-7583.6614602729205,-75.83661460272916,759,813,648
612,10052.865816536047,100.52865816536047,722,850,648
613,5431.069124332898,54.408235461665086,727,831,662
614,11023.890738885428,110.23890738885429,759,832,629
615,44330.38669980042,443.647304971085,770,833,617
616,72885.78155201112,728.8578155201112,732,865,623
617,6280.763823275995,62.9105536152432,745,853,622
618,2164.5602477934754,21.72249815581764,734,855,631
619,25028.325067392718,250.5046747736309,691,833,696
620,15266.513376175706,152.66513376175706,714,849,657
621,7051.531992222852,70.6231075516023,739,842,639
622,17647.594873730894,176.47594873730893,708,849,663
623,-359.62464534383435,-3.5962464534383454,741,790,689
624,51092.96714408975,510.9296714408975,738,846,636
625,17603.298089940505,176.20746927179113,716,848,656
626,15733.033169655639,157.33033169655636,711,877,632
627,56216.498387688975,562.5835573745612,721,827,672
628,32126.672569193892,321.53302048420204,740,857,623
629,17792.190791178098,178.09759032916443,689,868,663
630,24984.54458635905,249.8454458635905,708,878,634
631,42345.71842398235,423.7880765549164,707,857,656
632,2892.8418851579363,29.009918206788377,750,864,606
633,-1684.5418247356793,-16.84541824735679,735,827,658
634,22345.200668997553,223.45200668997555,706,890,624
635,18922.134009640293,189.22134009640294,738,871,611
636,30209.27337260302,302.0927337260302,734,878,608
637,31152.795839288476,311.7880970307294,742,837,641
638,16373.962197027522,163.9063393575286,716,837,667
639,11027.512686931259,110.2751268693126,758,817,645
640,2967.847915606395,29.678479156063943,774,837,609
641,-6063.914941465005,-60.61426829090885,760,797,663
642,-2695.2557494499006,-26.90638210883233,726,840,654
643,41573.684418570774,415.7368441857077,748,828,644
644,4978.4536461448315,49.87921956739674,740,838,642
645,-1912.3797555319006,-19.123797555319054,711,862,647
646,8611.929798080946,86.11929798080946,764,865,591
647,11053.951564059393,110.67260371321255,682,889,649
648,15945.896883155103,159.45896883155103,710,843,667
649,5854.887848147213,58.649101779643686,716,864,640
650,44316.89011445845,443.5122538018744,737,829,654
651,132548.0671523726,1325.4806715237257,716,873,631
652,12535.328142020047,125.35328142020047,711,874,635
653,5448.919971968011,54.586856778349244,742,834,644
654,23162.96850493583,231.6296850493583,769,832,619
655,16414.342081826642,164.14342081826643,692,875,653
656,3008.617532139904,30.168406527712865,733,845,642
657,3693.0410987787473,37.0169686319703,693,866,661
658,54410.58650141436,544.513022824288,771,809,640
659,-115.35083547993327,-1.1535083547993041,720,820,680
660,1573.54284607897,15.735428460789702,733,833,654
661,8742.215103233131,87.42215103233131,720,853,647
662,56922.87766195963,569.6518153434685,720,859,641
663,12883.280285948575,128.97745464417247,718,886,616
664,2957.2773855234254,29.65468052574103,734,868,618
665,9482.540686676977,94.82540686676977,751,856,613
666,26224.37419176833,262.47272658729884,704,838,678
667,-4288.157364091296,-42.84546744368911,761,854,605
668,-5645.876448829014,-56.431240823214424,733,848,639
669,1617.2432742476958,16.17243274247695,717,860,643
670,18960.358672947703,189.7866534714328,716,837,667
671,881.5448134160315,8.81544813416033,734,874,612
672,22747.50533637143,227.6820597470541,721,854,645
673,5766.4466896721315,57.66446689672131,722,856,642
674,10634.989027776199,106.48032996790077,721,851,648
675,11088.69955815559,111.02030330622168,714,859,647
676,36668.248586243295,366.9774892606279,724,852,644
677,61457.44037222938,615.026106718972,776,806,638
678,-6326.339873772424,-63.24017647732472,731,845,644
679,2561.0629461405606,25.610629461405598,739,842,639
680,-5197.9286991307345,-51.94893171989583,706,827,687
681,50701.973222897235,507.40344682980646,734,850,636
682,14890.486635349956,149.06220626580816,733,847,640
683,3220.3718113561627,32.28728787947097,759,823,638
684,45650.323239427555,456.8550140651892,676,871,673
685,-5841.951293790246,-58.39322871821659,708,843,669
686,16193.695155884572,161.93695155884572,720,862,638
687,11665.201456447841,116.78896652316229,728,856,636
688,-1312.9970141015365,-13.075057101023436,692,882,646
689,-4124.517815220397,-41.24517815220398,731,847,642
690,5649.135980578889,56.491359805788896,725,858,637
691,-3197.2868537159766,-31.929866634240888,728,857,635
692,22747.21024905126,227.47210249051258,738,795,687
693,-974.7527590215814,-9.690476411174497,771,853,596
694,33138.77084226136,331.66040097864357,732,855,633
695,1549.4121666052415,15.56712881629949,759,799,662
696,54362.08887621966,544.0277400049281,720,876,624
697,2498.1752998160773,25.060757552571445,679,877,664
698,30024.78969120214,300.2478969120214,750,828,642
699,203.97389838315758,2.039738983831585,712,896,612
700,10029.618320013302,100.4227961682206,742,882,596
701,80821.86274320677,808.7927385022557,747,851,622
702,37025.788245121585,370.2578824512158,677,901,642
703,40357.661813751605,403.5766181375161,721,869,630
704,9791.029888225985,98.03540366436923,694,856,670
705,52515.4060118551,525.154060118551,768,833,619
706,16604.174873344342,166.04174873344343,735,855,630
707,6900.6638599985745,69.11347254858006,758,860,602
708,35069.63520992574,350.6963520992574,717,853,650
709,4861.394003873947,48.613940038739464,730,830,660
710,33020.56465489624,330.2056465489624,722,835,663
711,31203.535820581696,312.0353582058169,733,846,641
712,1831.7933543056715,18.392725705865452,751,817,652
713,-1867.3258805103042,-18.621849837028527,760,835,625
714,13670.900163270511,136.85863218876926,709,850,661
715,10739.089068117391,107.52198841755583,744,836,640
716,-4808.86452300052,-48.08864523000519,730,836,654
717,13122.998044133728,131.37614755079863,709,886,625
718,-4267.412457604611,-42.63788724431227,724,811,685
719,6468.961153922228,64.68961153922228,702,849,669
720,23597.09087183026,236.1832855757358,720,859,641
721,19963.60062561149,199.82541477849338,711,858,651
722,395.38317003896645,4.019543902017153,742,828,650
723,7899.1366223465375,78.99136622346536,742,843,635
724,16661.326281080346,166.78179670893698,762,841,617
725,7312.373605459539,73.23317253869645,718,867,635
726,6420.332019814443,64.30711783126932,703,854,663
727,33716.6757494716,337.16675749471597,717,849,654
728,29161.112172967034,291.8586703632294,746,831,643
729,16398.84499334301,163.9884499334301,709,856,655
730,-4342.857770555387,-43.42857770555384,722,848,650
731,2601.875053358939,26.098410603915354,766,838,616
732,14204.068615370728,142.04068615370727,735,834,651
733,21262.449742394783,212.82211634450502,691,846,683
734,936.4087353731575,9.364087353731577,722,855,643
735,20382.85707188036,203.82857071880358,718,863,639
736,20164.652539482297,201.64652539482296,738,822,660
737,-4206.531681428244,-42.06531681428244,714,836,670
738,12849.552711827255,128.49552711827258,704,864,652
739,23190.769144591068,231.90769144591064,718,837,665
740,7283.471141938586,72.83471141938587,771,810,639
741,13947.666785966758,139.628047937016,709,885,626
742,6645.69975305257,66.56221977779755,708,834,678
743,-4495.915624888527,-44.95915624888524,733,851,636
744,-627.1218818273537,-6.271218818273539,722,853,645
745,-4764.87587585561,-47.648758758556056,751,832,637
746,39306.54171069261,393.0654171069261,700,902,618
747,12441.940212678212,124.56126407415292,698,855,667
748,31533.894688480075,315.601494557888,732,879,609
749,9627.188610367295,96.3959551980246,730,835,655
750,5192.652071484497,52.022557830538304,725,853,642
751,43748.54249057892,437.48542490578916,749,821,650
752,19713.04958696169,197.3183205869446,737,816,667
753,37590.17712428401,376.2026024160182,746,833,641
754,13289.14955712593,133.0387129721379,765,830,625
755,-4033.1122437271106,-40.331122437271105,697,845,678
756,21956.684994337684,219.7688573242828,736,866,618
757,10500.67975678005,105.00679756780049,743,859,618
758,1942.569099378834,19.501183401886422,710,895,615
759,23220.187407076533,232.20187407076534,742,798,680
760,22894.713144103895,229.15506836719607,745,909,566
761,13143.29479109537,131.57924332198002,741,841,638
762,303.2495856019523,3.097625654807379,728,849,643
763,60624.07311243794,606.6871661673409,723,851,646
764,10789.139300883278,108.02280712710584,727,862,631
765,-3346.0683176350312,-33.46068317635036,719,856,645
766,8271.633673068678,82.71633673068679,723,828,669
767,3227.2558358513816,32.3561716403185,752,833,635
768,15.203651228175659,0.21534549001778203,721,903,596
769,-4541.340272657781,-45.37889697121009,750,843,627
770,19414.339390060435,194.14339390060437,746,844,630
771,54143.10173318863,541.8364842940135,732,865,623
772,13545.48555377562,135.60369331206604,707,878,635
773,16482.237265192536,164.82237265192535,776,818,626
774,17366.71241068344,173.84011695321598,722,841,657
775,141.66098750125457,1.4166098750125533,756,826,638
776,2457.0447943128556,24.570447943128528,736,848,636
777,10347.539994480889,103.4753999448089,756,844,620
778,25612.853461974424,256.3536536912536,767,841,612
779,-2229.644940010822,-22.29644940010822,760,796,664
780,5120.309458978745,51.20309458978751,780,809,631
781,-570.117194393616,-5.6415629473162365,756,813,651
782,52372.88024848236,524.1230793686991,748,836,636
783,2030.4331895100622,20.380379717339014,723,871,626
784,-2871.008057737833,-28.710080577378328,724,860,636
785,-597.4489853822324,-5.915053629300459,751,806,663
786,35911.52048975523,359.1152048975523,748,851,621
787,29775.240615215393,297.7524061521539,696,860,664
788,-1609.7667422916247,-16.097667422916253,697,866,657
789,25488.983080267833,255.11416685394065,749,865,606
790,2176.129283412375,21.761292834123736,709,877,634
791,3906.943686173423,39.15734664558536,760,852,608
792,30128.811029000557,301.2881102900056,705,859,656
793,5802.761620092084,58.12750999423895,761,857,602
794,37880.33895594749,379.106054928899,724,859,637
795,19653.087745673034,196.71832313804364,745,833,642
796,2085.637659070104,20.856376590701032,711,854,655
797,10035.923211681635,100.48588493993438,708,872,640
798,47425.71503289474,474.6201547611188,762,838,620
799,-3405.1500157416276,-34.05150015741619,738,855,627
800,32052.404927036485,320.7898745955391,743,826,651
801,977.7529602549266,9.846923130824381,741,837,642
802,1053.0175181939503,10.530175181939505,760,822,638
803,35623.66670937959,356.2366670937959,772,805,643
804,23474.852868349837,234.96013283941588,737,848,635
805,5096.482654292118,50.96482654292118,731,837,652
806,26298.873256664185,263.218188166236,771,823,626
807,1444.284912136858,14.515191732057154,773,830,617
808,15695.199147911433,156.95199147911433,744,841,635
809,-5008.683099315137,-50.086830993151345,708,843,669
810,13954.75704094626,139.5475704094626,714,853,653
811,-1399.0798859686474,-13.936429974242781,709,842,669
812,22196.981057583766,222.17333693715062,728,841,651
813,-1409.2579413318454,-14.092579413318507,709,874,637
814,14391.662129113887,144.07080799052645,761,853,606
815,51821.591167673934,518.606703704055,741,867,612
816,6756.060025232404,67.56060025232404,707,854,659
817,42798.561418237805,428.31936904805303,767,838,615
818,11622.164178724175,116.22164178724175,702,857,661
819,4361.055755125379,43.610557551253784,708,891,621
820,24320.388808609314,243.42083711745013,705,860,655
821,-3418.2287420507264,-34.14068215469902,737,864,619
822,5622.124745458441,56.319999390355456,717,834,669
823,9391.736232717798,94.03994305944998,722,874,624
824,-288.85776638700827,-2.827190745653585,719,858,643
825,926.6719056685797,9.335789686949036,722,885,613
826,27753.139467168774,277.53139467168774,703,857,660
827,-104.97062308309978,-1.0497062308309935,709,859,652
828,25822.272613585395,258.4491690059468,703,812,705
829,20038.425344412502,200.57413495503394,738,848,634
830,3263.2828478050087,32.71666949694099,716,875,629
831,22858.041612524547,228.7881212401228,759,850,611
832,1094.7451080946576,10.947451080946568,719,859,642
833,16779.75391389832,167.7975391389832,752,854,614
834,17259.170574459913,172.59170574459915,720,884,616
835,129590.51892718184,1296.787581019673,704,890,626
836,18387.01761953952,183.87017619539523,776,812,632
837,10405.810121930084,104.18709220377647,729,829,662
838,14413.392526153104,144.28824932499728,740,853,627
839,340.82108437222814,3.4082108437222924,731,836,653
840,17267.93159754039,172.85168439990474,722,855,643
841,15264.341388731325,152.64341388731327,735,850,635
842,62301.407671304754,623.0140767130475,717,848,655
843,44287.91020949866,443.22227156197675,746,858,616
844,16841.075097868645,168.58042112069845,708,832,680
845,100882.20437238572,1008.8220437238572,723,832,665
846,4210.983348678021,42.19966519263061,745,868,607
847,13319.23242268457,133.33973179015456,742,821,657
848,372.8374548313177,3.7939442320018335,738,852,630
849,23772.27044830079,237.72270448300793,724,842,654
850,2153.100229417425,21.53100229417424,742,836,642
851,18835.85817555452,188.5408614941117,744,858,618
852,-737.7188327915992,-7.377188327916084,730,841,649
853,18770.89417147962,187.70894171479623,693,857,670
854,15990.989779006977,159.90989779006978,713,829,678
855,5968.509719524694,59.78603872988937,718,856,646
856,4529.814727123607,45.29814727123607,742,882,596
857,8988.07163228522,90.00074537528904,738,853,629
858,88656.97077573475,887.1933467949402,715,867,638
859,35106.11468726796,351.34627557399625,721,849,650
860,10604.683332531986,106.17708144445798,723,847,650
861,17486.467850391644,174.86467850391642,740,849,631
862,538.8133596973375,5.388133596973366,726,819,675
863,8560.008353544694,85.71740667699797,721,844,655
864,3603.525968365904,36.12125147700191,705,828,687
865,17657.978679707816,176.75462082117144,698,884,638
866,-2009.453885462628,-20.04402831847735,714,862,644
867,38311.77557662998,383.4231483704727,731,840,649
868,2404.553890922729,24.045538909227293,760,833,627
869,27540.868456910146,275.40868456910147,720,877,623
870,26802.428539057335,268.2569241076829,714,852,654
871,95750.61597586576,957.5061597586575,718,844,658
872,19885.690668065425,198.85690668065425,748,846,626
873,18477.425982683686,184.95427381260305,727,883,610
874,3445.458966113789,34.53958226757705,773,857,590
875,5281.117296514047,52.811172965140464,757,858,605
876,1569.941442893427,15.772551350630891,751,863,606
877,666.9933652955842,6.669933652955851,729,836,655
878,2260.1543163095284,22.67904311853122,691,872,657
879,-7102.246734903395,-71.00414981867394,746,852,622
880,-1632.4170943721729,-16.32417094372173,750,804,666
881,15898.60932114936,159.14980575674042,694,869,657
882,4776.68201494188,47.86022779895591,767,842,611
883,37738.02738110452,377.6820395881458,692,856,672
884,5810.771753480196,58.207661962473026,763,834,623
885,7470.388365448685,74.70388365448686,701,871,648
886,40968.24586360076,410.00464355156134,683,870,667
887,20092.376953207935,200.92376953207935,772,803,645
888,-6422.447155332322,-64.201856814644,760,822,638
889,-1650.6938314460604,-16.454159953006943,747,829,644
890,1734.6901124151627,17.421079469489165,715,857,648
891,11550.751177134473,115.64374025695332,753,821,646
892,-2243.494090823817,-22.434940908238165,716,863,641
893,-1310.5435759679185,-13.050507210800388,713,863,644
894,1989.142044652448,19.967207255581144,726,830,664
895,17322.554561439527,173.39825932633363,763,840,617
896,48053.920612245376,480.9061816224558,736,812,672
897,-6563.120406228133,-65.63120406228128,726,873,621
898,26563.44937325825,265.6344937325825,712,878,630
899,2287.143624021648,22.871436240216482,743,831,646
900,12378.39288741164,123.7839288741164,741,848,631
